X,Y,b3n_02,b3n_04,b3n_01,VNIR,SWIR
915,285,186,180,213,2,1
915,300,186,180,199,3,1
915,315,145,133,199,5,1
915,330,163,185,220,5,1
915,345,203,203,213,2,1
915,360,192,191,192,2,1
915,375,180,185,199,3,1
915,390,163,168,199,3,1
915,405,163,185,206,3,1
915,420,169,191,199,3,1
915,435,174,191,206,3,2
915,450,168,185,199,3,2
915,465,174,185,199,3,1
915,480,157,180,220,3,1
915,495,168,185,213,3,1
915,510,163,174,164,5,1
915,525,151,168,171,5,2
915,540,128,162,171,5,2
915,555,140,180,185,5,1
915,570,157,180,192,5,1
915,585,192,197,199,2,1
915,600,174,220,206,2,1
915,615,203,237,234,4,1
915,630,220,226,227,4,1
915,645,215,214,227,4,1
915,660,192,208,220,4,1
915,675,192,208,234,4,2
915,690,192,214,234,4,2
915,705,209,226,241,4,2
915,720,215,226,241,4,2
915,735,215,231,234,4,3
915,750,197,243,234,4,3
915,765,192,208,241,4,3
915,780,197,214,248,4,3
915,795,209,231,248,4,3
915,810,209,226,248,4,3
915,825,209,231,255,4,3
915,840,203,231,248,4,3
915,855,209,220,255,4,2
915,870,203,220,241,4,2
915,885,192,214,234,4,3
915,900,197,214,255,4,3
915,915,203,214,234,4,3
915,930,192,208,248,4,3
915,945,197,208,248,4,3
915,960,209,225,255,4,3
915,975,215,231,262,4,3
915,990,209,219,255,4,3
915,1005,209,219,262,4,3
915,1020,226,242,255,1,3
915,1035,255,248,255,1,3
915,1050,261,237,262,1,3
930,0,226,237,228,4,3
930,15,197,208,199,4,3
930,30,208,214,228,4,3
930,45,197,220,242,4,3
930,60,208,214,220,2,3
930,75,208,203,220,2,3
930,90,185,197,213,2,3
930,105,185,208,206,2,2
930,120,185,197,213,2,2
930,135,185,208,206,2,3
930,150,197,208,213,2,3
930,165,191,191,206,2,3
930,180,191,191,206,2,3
930,195,180,191,199,3,2
930,210,186,180,213,3,2
930,225,186,191,199,3,2
930,240,180,197,213,3,2
930,255,180,197,220,2,1
930,270,180,191,220,2,1
930,285,180,191,185,2,1
930,300,140,139,143,5,1
930,315,105,133,206,5,1
930,330,105,162,220,5,1
930,345,163,191,220,2,1
930,360,192,197,206,2,1
930,375,180,162,185,3,1
930,390,174,162,199,3,1
930,405,157,185,206,3,2
930,420,180,197,206,3,2
930,435,180,191,213,3,1
930,450,180,191,206,3,1
930,465,157,168,199,3,2
930,480,157,180,206,3,2
930,495,168,191,178,3,2
930,510,169,174,185,3,2
930,525,151,197,164,3,2
930,540,163,191,178,3,2
930,555,163,180,220,3,1
930,570,192,214,206,2,1
930,585,192,197,185,2,1
930,600,168,203,213,2,1
930,615,197,237,241,4,1
930,630,220,249,227,4,1
930,645,209,208,206,4,1
930,660,180,208,213,4,1
930,675,192,249,220,4,2
930,690,203,214,234,4,2
930,705,203,226,241,4,3
930,720,226,226,234,4,3
930,735,215,237,248,4,2
930,750,226,249,234,4,2
930,765,197,249,227,4,3
930,780,197,220,241,4,3
930,795,197,214,241,4,3
930,810,192,220,248,4,3
930,825,203,220,248,4,2
930,840,203,214,248,4,2
930,855,197,214,241,4,2
930,870,197,202,234,2,2
930,885,192,208,234,4,2
930,900,186,202,227,4,2
930,915,192,214,241,4,3
930,930,192,208,227,4,3
930,945,192,208,255,4,3
930,960,197,219,255,4,3
930,975,215,231,248,4,3
930,990,209,231,248,4,3
930,1005,215,237,255,4,3
930,1020,220,237,255,4,3
930,1035,255,248,248,1,3
930,1050,232,237,241,1,3
945,0,214,237,263,4,3
945,15,231,249,256,4,3
945,30,214,220,249,4,3
945,45,185,220,242,4,3
945,60,203,203,220,4,3
945,75,191,208,220,2,3
945,90,191,220,213,2,3
945,105,185,220,227,4,2
945,120,203,220,213,4,2
945,135,214,208,235,4,3
945,150,203,220,220,4,3
945,165,202,214,213,2,3
945,180,191,197,199,2,3
945,195,191,191,199,3,2
945,210,186,191,213,3,2
945,225,174,191,213,3,2
945,240,174,191,199,3,2
945,255,186,185,213,3,1
945,270,174,191,213,2,1
945,285,163,168,136,5,1
945,300,145,139,136,5,1
945,315,99,139,143,5,1
945,330,122,162,192,5,1
945,345,145,185,220,3,1
945,360,174,208,199,2,1
945,375,197,197,199,2,1
945,390,169,191,192,3,1
945,405,174,191,206,3,2
945,420,180,197,213,3,2
945,435,186,191,192,3,1
945,450,180,185,185,3,1
945,465,169,191,185,3,2
945,480,157,180,199,3,2
945,495,174,197,199,3,2
945,510,174,203,206,3,2
945,525,186,185,185,3,2
945,540,174,185,206,3,2
945,555,157,191,206,3,1
945,570,169,220,227,2,1
945,585,192,220,185,2,1
945,600,157,157,227,2,1
945,615,151,237,241,2,1
945,630,249,231,234,1,1
945,645,203,231,213,4,1
945,660,203,237,213,4,1
945,675,197,243,234,4,2
945,690,203,203,213,4,2
945,705,180,191,241,4,3
945,720,197,237,241,4,3
945,735,226,237,248,4,2
945,750,215,243,227,4,2
945,765,215,226,234,4,3
945,780,197,226,234,4,3
945,795,197,220,227,4,3
945,810,186,214,241,4,3
945,825,192,214,234,4,2
945,840,197,202,248,4,2
945,855,197,208,234,2,2
945,870,197,202,227,2,2
945,885,192,214,220,2,2
945,900,192,214,227,4,2
945,915,192,214,241,4,3
945,930,192,225,227,4,3
945,945,180,202,241,4,3
945,960,197,219,255,4,3
945,975,203,219,255,4,3
945,990,220,225,248,4,3
945,1005,209,225,255,4,3
945,1020,209,225,255,4,3
945,1035,220,242,262,4,3
945,1050,220,248,248,1,3
960,0,214,249,249,4,3
960,15,231,243,249,4,3
960,30,203,231,213,4,3
960,45,185,203,213,4,3
960,60,185,203,213,2,3
960,75,191,208,220,2,2
960,90,191,208,235,2,2
960,105,203,226,249,4,2
960,120,226,226,242,4,2
960,135,203,220,227,4,2
960,150,203,220,220,4,2
960,165,203,214,213,4,3
960,180,191,197,206,2,3
960,195,191,203,199,2,2
960,210,185,185,192,3,2
960,225,157,162,213,3,2
960,240,174,191,206,3,2
960,255,174,185,206,3,2
960,270,180,174,199,3,2
960,285,169,174,164,5,1
960,300,145,139,143,5,1
960,315,157,180,157,5,1
960,330,151,162,157,5,1
960,345,145,197,206,3,1
960,360,174,197,213,2,1
960,375,186,208,206,2,2
960,390,174,191,199,3,2
960,405,174,185,199,3,2
960,420,174,185,220,3,2
960,435,180,185,213,3,2
960,450,180,174,185,3,2
960,465,163,174,185,3,2
960,480,174,208,185,3,2
960,495,180,203,199,3,1
960,510,192,185,213,3,1
960,525,174,191,199,3,2
960,540,157,174,185,3,2
960,555,157,180,213,3,2
960,570,163,208,199,3,2
960,585,197,197,185,3,2
960,600,157,197,192,3,2
960,615,157,237,234,2,1
960,630,272,272,220,1,1
960,645,301,306,255,1,2
960,660,243,249,255,1,2
960,675,238,226,234,4,3
960,690,192,203,213,4,3
960,705,180,208,241,4,3
960,720,197,214,248,4,3
960,735,209,237,248,4,2
960,750,226,226,234,4,2
960,765,203,226,234,4,3
960,780,203,220,227,4,3
960,795,197,220,220,4,2
960,810,186,208,220,4,2
960,825,192,197,220,4,2
960,840,174,197,227,2,2
960,855,192,208,234,2,1
960,870,203,214,227,2,1
960,885,209,214,241,4,2
960,900,209,214,234,4,2
960,915,197,225,227,4,3
960,930,209,225,227,4,3
960,945,209,214,241,4,3
960,960,197,225,248,4,3
960,975,203,219,248,4,2
960,990,215,225,248,4,2
960,1005,215,231,262,4,2
960,1020,203,231,262,4,2
960,1035,215,242,262,4,3
960,1050,238,254,262,1,3
975,0,226,237,270,4,3
975,15,226,243,235,4,3
975,30,220,231,213,4,3
975,45,197,208,220,4,3
975,60,185,203,213,2,3
975,75,185,208,220,2,2
975,90,191,203,242,4,2
975,105,220,231,249,4,2
975,120,214,226,242,4,2
975,135,208,197,213,4,2
975,150,197,208,227,4,2
975,165,191,191,213,2,3
975,180,197,191,206,2,3
975,195,179,185,192,3,2
975,210,162,168,185,3,2
975,225,162,185,185,3,2
975,240,157,185,199,3,2
975,255,174,185,192,3,2
975,270,186,191,192,3,2
975,285,180,191,192,3,1
975,300,169,185,185,3,1
975,315,174,180,192,3,1
975,330,174,191,185,3,1
975,345,163,174,206,3,1
975,360,180,185,206,3,1
975,375,180,185,206,2,2
975,390,174,185,192,3,2
975,405,163,185,206,3,2
975,420,180,197,206,3,2
975,435,180,191,192,3,2
975,450,169,191,199,3,2
975,465,169,191,185,3,2
975,480,169,191,199,3,2
975,495,180,197,199,3,1
975,510,186,185,206,3,1
975,525,163,185,178,3,2
975,540,163,185,171,3,2
975,555,151,180,199,3,2
975,570,186,208,192,3,2
975,585,186,220,185,3,2
975,600,192,220,192,3,2
975,615,197,220,213,1,1
975,630,197,249,248,1,1
975,645,284,249,255,1,2
975,660,243,249,248,1,2
975,675,203,220,234,4,3
975,690,203,220,227,4,3
975,705,192,208,227,4,3
975,720,186,208,241,4,3
975,735,186,214,241,4,2
975,750,209,226,234,4,2
975,765,220,220,234,4,3
975,780,203,203,220,4,3
975,795,203,214,220,4,2
975,810,192,214,213,4,2
975,825,186,191,213,2,2
975,840,186,191,213,2,2
975,855,192,202,227,2,1
975,870,203,214,248,2,1
975,885,209,220,241,4,2
975,900,215,219,234,4,2
975,915,203,231,248,4,3
975,930,215,225,234,4,3
975,945,215,214,248,4,3
975,960,215,214,234,4,3
975,975,209,214,248,4,2
975,990,215,225,248,4,2
975,1005,215,225,255,4,2
975,1020,215,248,269,4,2
975,1035,226,254,276,1,3
975,1050,226,254,255,1,3
990,0,220,231,256,4,3
990,15,226,231,249,4,3
990,30,214,208,228,4,3
990,45,197,197,220,4,3
990,60,203,203,213,2,3
990,75,185,197,213,2,3
990,90,191,214,228,4,3
990,105,203,214,242,4,2
990,120,214,226,220,4,2
990,135,214,197,213,2,2
990,150,185,191,213,2,2
990,165,191,197,192,2,2
990,180,174,180,192,3,2
990,195,168,191,192,3,2
990,210,168,197,185,3,2
990,225,162,185,206,3,2
990,240,179,180,206,3,2
990,255,180,208,220,3,1
990,270,186,197,199,3,1
990,285,174,180,206,3,1
990,300,169,174,206,3,1
990,315,174,185,206,3,1
990,330,169,191,199,3,1
990,345,169,191,199,3,2
990,360,180,191,199,3,2
990,375,180,185,199,3,2
990,390,174,174,192,3,2
990,405,163,197,206,3,2
990,420,180,208,206,3,2
990,435,186,208,206,3,2
990,450,180,197,178,3,2
990,465,169,197,185,3,2
990,480,163,203,185,3,2
990,495,180,180,185,3,1
990,510,180,191,178,3,1
990,525,174,208,178,3,2
990,540,163,208,171,3,2
990,555,197,237,192,3,2
990,570,180,260,192,3,2
990,585,220,352,199,1,2
990,600,307,283,227,1,2
990,615,364,283,248,1,3
990,630,267,254,241,1,3
990,645,255,237,234,1,3
990,660,215,231,234,4,3
990,675,209,243,234,4,3
990,690,197,208,227,4,3
990,705,192,220,227,4,3
990,720,186,208,227,4,3
990,735,197,220,248,4,3
990,750,203,220,248,4,3
990,765,203,220,220,4,3
990,780,203,191,227,4,3
990,795,180,185,227,4,3
990,810,180,214,213,4,3
990,825,203,185,206,2,1
990,840,180,185,220,2,1
990,855,180,197,227,2,1
990,870,192,197,234,2,1
990,885,209,214,255,4,1
990,900,215,231,248,4,1
990,915,215,231,248,4,1
990,930,215,231,234,4,1
990,945,197,202,241,2,2
990,960,192,202,234,2,2
990,975,197,202,234,2,2
990,990,197,214,248,2,2
990,1005,203,237,255,4,2
990,1020,209,283,283,1,2
990,1035,226,265,269,1,3
990,1050,226,237,269,1,3
1005,0,208,214,242,4,3
1005,15,208,203,213,4,3
1005,30,185,203,213,4,3
1005,45,185,197,221,2,3
1005,60,185,191,206,2,3
1005,75,197,214,221,4,3
1005,90,197,214,228,4,3
1005,105,197,203,249,4,2
1005,120,208,208,220,4,2
1005,135,191,197,206,2,2
1005,150,191,191,199,2,2
1005,165,180,197,192,2,2
1005,180,174,197,206,2,2
1005,195,174,191,213,2,2
1005,210,185,203,213,2,2
1005,225,174,191,206,3,2
1005,240,168,168,213,3,2
1005,255,168,168,213,3,1
1005,270,180,180,213,3,1
1005,285,169,174,192,3,1
1005,300,169,174,199,5,1
1005,315,157,180,199,5,1
1005,330,163,191,199,3,1
1005,345,174,191,199,3,2
1005,360,174,191,206,3,2
1005,375,180,180,185,3,2
1005,390,157,203,192,3,2
1005,405,157,197,220,3,2
1005,420,180,203,206,3,2
1005,435,180,191,206,3,2
1005,450,180,197,199,3,2
1005,465,174,191,178,3,2
1005,480,169,203,185,3,2
1005,495,180,191,185,3,1
1005,510,180,214,213,3,1
1005,525,203,220,206,3,2
1005,540,197,220,213,3,2
1005,555,197,231,234,3,2
1005,570,220,266,220,1,2
1005,585,278,352,241,1,2
1005,600,324,289,234,1,2
1005,615,324,266,255,1,3
1005,630,278,254,241,1,3
1005,645,215,226,241,4,3
1005,660,215,231,241,4,3
1005,675,220,226,241,4,3
1005,690,203,226,220,4,3
1005,705,192,197,227,4,3
1005,720,174,203,234,4,3
1005,735,186,203,248,4,3
1005,750,203,220,248,4,3
1005,765,203,191,213,4,3
1005,780,180,168,220,3,3
1005,795,151,168,220,5,3
1005,810,180,162,213,5,3
1005,825,151,179,213,5,1
1005,840,157,179,220,5,1
1005,855,180,185,227,3,1
1005,870,180,202,248,2,1
1005,885,197,208,255,4,1
1005,900,203,225,248,4,1
1005,915,215,214,234,4,1
1005,930,203,214,227,2,1
1005,945,197,214,220,2,2
1005,960,192,202,234,2,2
1005,975,186,202,234,2,2
1005,990,186,208,241,2,2
1005,1005,192,225,255,4,2
1005,1020,209,283,276,1,2
1005,1035,226,311,269,1,3
1005,1050,226,231,248,1,3
1020,0,203,208,228,4,3
1020,15,203,203,206,4,3
1020,30,197,208,213,4,3
1020,45,185,197,213,2,3
1020,60,191,214,213,4,3
1020,75,197,214,221,4,3
1020,90,203,197,221,2,3
1020,105,185,208,235,2,3
1020,120,197,226,220,4,3
1020,135,208,208,206,4,2
1020,150,197,208,220,2,2
1020,165,197,208,199,2,2
1020,180,185,208,220,2,2
1020,195,185,208,213,2,2
1020,210,179,197,199,3,2
1020,225,174,191,192,3,2
1020,240,168,180,199,3,2
1020,255,162,180,199,5,2
1020,270,162,180,192,5,2
1020,285,169,180,178,5,2
1020,300,157,174,178,5,2
1020,315,157,168,192,5,2
1020,330,174,197,199,3,2
1020,345,169,197,213,3,2
1020,360,174,197,178,3,2
1020,375,174,203,185,3,2
1020,390,163,197,206,3,2
1020,405,174,197,206,2,2
1020,420,174,197,213,3,2
1020,435,174,197,192,3,2
1020,450,174,197,185,3,2
1020,465,163,185,192,3,2
1020,480,163,191,192,3,2
1020,495,174,214,199,3,2
1020,510,203,214,234,3,2
1020,525,203,208,227,3,3
1020,540,197,208,220,4,3
1020,555,197,214,234,4,2
1020,570,209,226,241,4,2
1020,585,197,231,241,4,3
1020,600,220,243,263,1,3
1020,615,232,243,241,1,3
1020,630,215,231,241,4,3
1020,645,209,237,234,4,3
1020,660,215,243,248,4,3
1020,675,220,243,227,4,3
1020,690,215,220,206,4,3
1020,705,203,214,206,4,3
1020,720,180,185,234,4,3
1020,735,209,214,241,4,3
1020,750,209,220,220,4,3
1020,765,180,203,185,3,3
1020,780,192,185,185,3,3
1020,795,163,162,178,5,2
1020,810,151,174,192,5,2
1020,825,151,179,206,5,2
1020,840,151,179,227,5,2
1020,855,163,179,227,3,1
1020,870,186,185,234,3,1
1020,885,168,208,241,3,1
1020,900,186,179,234,3,1
1020,915,197,208,234,3,1
1020,930,192,202,220,3,1
1020,945,192,202,213,2,1
1020,960,180,202,220,2,1
1020,975,192,202,234,2,2
1020,990,186,202,241,2,2
1020,1005,186,202,255,4,3
1020,1020,203,242,276,4,3
1020,1035,243,248,255,1,3
1020,1050,243,248,234,1,3
1035,0,208,226,228,4,3
1035,15,203,220,228,4,3
1035,30,208,214,221,4,3
1035,45,203,214,213,4,3
1035,60,203,214,221,4,3
1035,75,203,197,221,2,3
1035,90,168,180,221,2,3
1035,105,185,191,228,2,3
1035,120,197,226,235,4,3
1035,135,203,203,228,2,2
1035,150,191,197,220,2,2
1035,165,197,214,220,2,2
1035,180,197,220,220,2,2
1035,195,197,214,213,2,2
1035,210,180,191,192,3,2
1035,225,174,191,192,3,2
1035,240,174,174,192,3,2
1035,255,156,174,178,5,2
1035,270,162,180,185,5,2
1035,285,162,162,171,5,2
1035,300,151,191,171,5,2
1035,315,174,197,199,3,2
1035,330,174,197,199,3,2
1035,345,192,203,192,3,2
1035,360,180,203,206,2,2
1035,375,174,208,199,2,2
1035,390,186,203,199,2,2
1035,405,174,197,206,2,2
1035,420,174,191,206,3,2
1035,435,163,191,192,3,2
1035,450,163,174,192,3,2
1035,465,157,185,178,3,2
1035,480,163,231,185,3,2
1035,495,186,208,213,3,2
1035,510,209,208,227,3,2
1035,525,203,197,220,3,3
1035,540,192,208,220,4,3
1035,555,192,214,234,4,2
1035,570,197,214,227,4,2
1035,585,197,214,227,4,3
1035,600,197,231,241,4,3
1035,615,220,237,241,4,3
1035,630,215,243,241,4,3
1035,645,209,231,248,4,3
1035,660,220,243,248,4,3
1035,675,220,237,241,4,3
1035,690,220,220,220,4,3
1035,705,220,214,213,4,3
1035,720,215,214,241,4,3
1035,735,209,231,241,4,3
1035,750,209,226,220,4,3
1035,765,209,226,206,3,3
1035,780,192,197,192,3,3
1035,795,186,174,185,3,2
1035,810,157,174,185,5,2
1035,825,151,174,199,5,2
1035,840,157,179,213,5,2
1035,855,163,179,227,3,1
1035,870,157,179,199,5,1
1035,885,168,128,227,5,1
1035,900,128,179,220,5,1
1035,915,157,185,227,5,1
1035,930,186,191,213,3,1
1035,945,180,196,213,3,1
1035,960,180,208,227,3,1
1035,975,186,202,220,2,2
1035,990,186,208,241,2,2
1035,1005,186,219,255,4,3
1035,1020,209,248,276,4,3
1035,1035,226,265,255,1,3
1035,1050,220,237,255,4,3
1050,0,208,208,242,4,2
1050,15,208,220,221,4,2
1050,30,203,214,235,4,2
1050,45,197,214,228,4,3
1050,60,197,214,221,4,3
1050,75,191,185,199,2,3
1050,90,168,180,221,2,3
1050,105,168,197,228,2,3
1050,120,197,191,220,2,3
1050,135,180,191,192,3,3
1050,150,180,191,213,3,3
1050,165,191,226,228,2,1
1050,180,203,220,220,2,1
1050,195,191,197,192,2,2
1050,210,191,191,178,3,2
1050,225,168,185,192,3,2
1050,240,156,174,164,5,2
1050,255,156,174,178,5,2
1050,270,162,180,178,5,2
1050,285,168,185,178,5,2
1050,300,185,208,199,5,2
1050,315,180,203,213,2,2
1050,330,186,197,213,2,2
1050,345,186,197,199,2,2
1050,360,192,203,206,2,2
1050,375,186,208,213,2,2
1050,390,180,203,192,2,2
1050,405,180,203,192,3,3
1050,420,169,197,185,3,3
1050,435,169,208,192,3,3
1050,450,186,214,178,3,3
1050,465,169,231,199,2,2
1050,480,186,231,206,2,2
1050,495,226,266,234,3,3
1050,510,226,203,227,3,3
1050,525,192,197,220,2,3
1050,540,186,214,220,4,3
1050,555,203,208,220,4,3
1050,570,197,214,227,4,3
1050,585,192,214,241,4,3
1050,600,203,214,241,4,3
1050,615,203,226,241,4,3
1050,630,209,214,241,4,3
1050,645,203,226,241,4,3
1050,660,203,226,248,4,3
1050,675,215,237,227,4,3
1050,690,220,237,227,4,3
1050,705,220,237,220,4,2
1050,720,220,220,241,4,2
1050,735,209,220,234,4,2
1050,750,209,220,234,4,2
1050,765,209,203,234,3,3
1050,780,197,185,206,3,3
1050,795,163,180,192,5,2
1050,810,163,162,192,5,2
1050,825,145,180,199,5,2
1050,840,157,179,199,5,2
1050,855,157,168,192,5,2
1050,870,157,174,185,5,2
1050,885,140,174,178,5,2
1050,900,134,151,220,5,2
1050,915,134,185,220,5,1
1050,930,163,185,206,5,1
1050,945,180,202,213,3,1
1050,960,186,208,220,2,1
1050,975,186,208,220,2,2
1050,990,192,219,241,4,2
1050,1005,215,237,262,4,3
1050,1020,215,237,269,4,3
1050,1035,226,242,255,1,3
1050,1050,220,231,255,4,3
1065,0,197,208,242,4,2
1065,15,203,226,242,4,2
1065,30,208,220,242,4,2
1065,45,197,226,235,4,3
1065,60,203,214,206,4,3
1065,75,197,214,199,2,3
1065,90,168,185,192,2,3
1065,105,157,185,213,2,3
1065,120,157,168,171,2,3
1065,135,168,162,192,3,3
1065,150,168,208,220,3,3
1065,165,191,226,235,2,1
1065,180,197,220,228,2,1
1065,195,191,197,185,2,2
1065,210,168,180,178,3,2
1065,225,174,191,178,3,2
1065,240,168,185,185,3,2
1065,255,162,185,192,3,2
1065,270,185,203,199,3,2
1065,285,185,220,199,2,2
1065,300,185,208,220,2,2
1065,315,185,208,213,2,2
1065,330,180,203,206,2,2
1065,345,186,197,213,2,2
1065,360,180,197,213,2,2
1065,375,180,197,213,2,2
1065,390,180,208,192,2,2
1065,405,180,208,206,2,3
1065,420,186,208,213,2,3
1065,435,186,220,199,2,3
1065,450,186,214,213,2,3
1065,465,192,220,199,2,2
1065,480,203,237,227,4,2
1065,495,232,231,234,3,3
1065,510,209,231,227,3,3
1065,525,192,208,227,2,3
1065,540,197,214,227,4,3
1065,555,203,214,234,4,3
1065,570,197,214,220,4,3
1065,585,203,220,234,4,3
1065,600,203,214,234,4,3
1065,615,197,214,241,4,3
1065,630,197,214,234,4,3
1065,645,197,226,234,4,3
1065,660,203,214,241,4,3
1065,675,192,231,234,4,3
1065,690,203,231,241,4,3
1065,705,220,231,248,4,2
1065,720,215,231,248,4,2
1065,735,209,220,241,4,2
1065,750,203,203,241,4,2
1065,765,197,197,213,3,3
1065,780,174,185,199,3,3
1065,795,174,191,199,3,2
1065,810,163,185,192,5,2
1065,825,163,197,192,5,2
1065,840,169,197,199,3,2
1065,855,163,185,185,5,2
1065,870,157,179,164,5,2
1065,885,163,179,178,5,2
1065,900,151,162,185,5,2
1065,915,145,139,199,5,1
1065,930,128,191,206,5,1
1065,945,168,191,220,3,1
1065,960,192,225,234,4,1
1065,975,197,231,234,4,2
1065,990,209,237,248,4,2
1065,1005,215,237,262,4,3
1065,1020,226,242,262,4,3
1065,1035,220,231,248,4,3
1065,1050,220,231,248,4,3
1080,0,197,209,242,4,2
1080,15,197,226,242,4,3
1080,30,203,226,235,4,3
1080,45,208,226,249,4,3
1080,60,214,231,228,4,3
1080,75,214,226,199,4,3
1080,90,185,208,192,2,3
1080,105,174,191,178,3,3
1080,120,174,168,178,3,3
1080,135,162,162,171,3,2
1080,150,174,208,228,3,2
1080,165,208,226,235,2,2
1080,180,208,208,192,2,2
1080,195,174,185,178,3,1
1080,210,162,197,178,3,1
1080,225,162,197,185,3,1
1080,240,185,197,185,3,1
1080,255,185,208,199,2,2
1080,270,185,214,220,2,2
1080,285,185,214,220,2,2
1080,300,191,208,220,2,2
1080,315,191,203,213,2,2
1080,330,191,203,206,2,2
1080,345,186,214,213,2,2
1080,360,180,203,213,2,2
1080,375,180,226,213,4,2
1080,390,197,220,213,4,2
1080,405,209,214,227,4,3
1080,420,192,220,213,4,3
1080,435,192,214,227,4,2
1080,450,197,214,242,4,2
1080,465,209,220,234,4,2
1080,480,209,237,249,4,2
1080,495,215,231,241,4,3
1080,510,197,208,227,2,3
1080,525,180,220,227,2,2
1080,540,180,208,234,4,2
1080,555,197,214,234,4,2
1080,570,203,220,227,2,2
1080,585,203,220,234,4,2
1080,600,197,214,234,4,2
1080,615,203,226,234,4,2
1080,630,197,208,241,4,2
1080,645,192,220,234,4,3
1080,660,192,220,241,4,3
1080,675,180,191,241,2,2
1080,690,180,220,241,2,2
1080,705,203,214,241,4,2
1080,720,197,208,241,4,2
1080,735,209,214,227,4,2
1080,750,197,191,227,4,2
1080,765,186,191,213,3,2
1080,780,186,191,206,3,2
1080,795,186,197,199,3,2
1080,810,180,197,206,3,2
1080,825,180,197,199,3,2
1080,840,180,197,206,3,2
1080,855,174,208,192,3,2
1080,870,180,197,192,3,2
1080,885,163,162,171,5,3
1080,900,151,145,178,5,3
1080,915,128,128,157,5,2
1080,930,145,139,206,5,2
1080,945,145,219,241,5,2
1080,960,197,231,234,4,2
1080,975,203,231,262,4,2
1080,990,209,237,255,4,2
1080,1005,209,237,255,4,3
1080,1020,209,219,248,4,3
1080,1035,220,231,248,4,3
1080,1050,203,231,248,4,3
1095,0,191,203,235,4,2
1095,15,197,197,235,4,3
1095,30,191,226,249,4,3
1095,45,208,226,235,4,3
1095,60,203,231,228,4,3
1095,75,208,226,221,4,3
1095,90,203,226,214,4,3
1095,105,191,208,192,4,3
1095,120,174,180,178,3,3
1095,135,162,157,199,3,2
1095,150,145,157,192,3,2
1095,165,180,214,221,3,2
1095,180,185,191,178,3,2
1095,195,180,185,178,3,1
1095,210,162,191,199,3,1
1095,225,168,197,199,3,1
1095,240,174,208,206,2,1
1095,255,185,214,213,2,2
1095,270,180,214,213,2,2
1095,285,191,214,220,2,2
1095,300,185,214,206,2,2
1095,315,191,214,206,2,2
1095,330,185,203,220,2,2
1095,345,180,208,206,2,2
1095,360,174,231,227,4,2
1095,375,197,226,213,4,2
1095,390,209,208,234,4,2
1095,405,192,203,234,4,3
1095,420,203,220,234,4,3
1095,435,197,208,242,4,2
1095,450,197,220,242,4,2
1095,465,203,231,256,4,2
1095,480,215,231,242,4,2
1095,495,203,214,234,4,3
1095,510,186,208,227,2,3
1095,525,186,231,227,4,2
1095,540,197,220,241,4,2
1095,555,192,203,241,2,2
1095,570,197,214,234,2,2
1095,585,192,214,220,2,2
1095,600,203,220,234,4,2
1095,615,209,226,227,4,2
1095,630,209,220,227,4,2
1095,645,209,220,220,4,3
1095,660,197,185,213,2,3
1095,675,169,180,234,2,2
1095,690,186,203,227,2,2
1095,705,197,214,227,2,2
1095,720,197,214,227,2,2
1095,735,192,208,220,2,2
1095,750,186,191,220,3,2
1095,765,186,197,213,3,2
1095,780,186,203,213,2,2
1095,795,186,197,220,3,2
1095,810,180,197,220,3,2
1095,825,180,197,213,3,2
1095,840,192,208,213,3,2
1095,855,192,208,206,3,2
1095,870,186,191,192,3,2
1095,885,163,151,178,5,3
1095,900,128,156,143,5,3
1095,915,151,156,199,5,2
1095,930,157,185,234,5,2
1095,945,197,225,248,4,2
1095,960,209,225,248,4,2
1095,975,209,225,248,4,2
1095,990,215,237,255,4,2
1095,1005,209,231,255,4,3
1095,1020,209,231,248,4,3
1095,1035,197,225,255,4,3
1095,1050,209,237,262,4,3
1110,0,203,197,228,4,3
1110,15,180,214,242,4,3
1110,30,203,226,235,4,3
1110,45,203,214,235,4,3
1110,60,191,214,235,4,3
1110,75,203,226,228,4,3
1110,90,197,226,214,4,3
1110,105,197,214,206,4,3
1110,120,185,191,178,3,3
1110,135,145,157,157,3,2
1110,150,145,162,192,3,2
1110,165,157,197,199,3,2
1110,180,180,197,192,3,2
1110,195,180,185,178,3,2
1110,210,174,174,185,3,2
1110,225,174,203,199,3,1
1110,240,185,208,206,2,1
1110,255,185,220,213,4,2
1110,270,191,220,213,4,2
1110,285,185,214,220,4,2
1110,300,185,214,213,2,2
1110,315,185,214,206,2,3
1110,330,185,220,220,2,3
1110,345,180,226,213,2,2
1110,360,191,226,249,4,2
1110,375,209,220,249,4,2
1110,390,186,191,220,4,2
1110,405,186,191,234,4,2
1110,420,186,220,227,4,2
1110,435,197,214,249,4,2
1110,450,197,203,242,4,2
1110,465,192,214,234,4,2
1110,480,192,208,242,4,2
1110,495,192,208,213,2,2
1110,510,192,197,249,2,2
1110,525,203,231,234,4,1
1110,540,203,231,234,4,1
1110,555,192,203,234,2,2
1110,570,180,197,227,2,2
1110,585,192,220,227,2,2
1110,600,203,226,241,4,2
1110,615,203,226,241,4,2
1110,630,209,220,227,4,2
1110,645,209,214,213,2,2
1110,660,197,180,213,2,2
1110,675,163,180,220,2,2
1110,690,180,214,227,2,2
1110,705,197,203,220,2,2
1110,720,197,208,220,2,2
1110,735,197,208,220,2,3
